1586.0	-198.0	-104.0
1584.0	-186.0	-103.0
1544.0	-208.0	-106.0
1536.0	-214.0	-93.0
1518.0	-240.0	-112.0
1510.0	-234.0	-95.0
1482.0	-230.0	-91.0
1456.0	-246.0	-100.0
1454.0	-246.0	-74.0
1442.0	-236.0	-64.0
1428.0	-242.0	-79.0
1430.0	-254.0	-92.0
1436.0	-254.0	-107.0
1450.0	-256.0	-78.0
1460.0	-248.0	-80.0
1454.0	-246.0	-103.0
1456.0	-244.0	-80.0
1484.0	-238.0	-101.0
1480.0	-232.0	-99.0
1484.0	-232.0	-89.0
1496.0	-224.0	-90.0
1498.0	-234.0	-81.0
1480.0	-234.0	-82.0
1487.0	-244.0	-76.0
1496.0	-224.0	-82.0
1488.0	-228.0	-77.0
1491.0	-226.0	-80.0
1496.0	-224.0	-89.0
1502.0	-228.0	-94.0
1494.0	-228.0	-55.0
1496.0	-234.0	-87.0
1480.0	-236.0	-69.0
1476.0	-228.0	-89.0
1466.0	-236.0	-97.0
1484.0	-242.0	-91.0
1468.0	-252.0	-113.0
1464.0	-260.0	-127.0
1466.0	-274.0	-106.0
1466.0	-260.0	-120.0
1462.0	-278.0	-128.0
1442.0	-270.0	-125.0
1458.0	-276.0	-125.0
1465.0	-300.0	-137.0
1438.0	-282.0	-128.0
1428.0	-278.0	-144.0
1426.0	-280.0	-140.0
1416.0	-292.0	-122.0
1394.0	-302.0	-126.0
1382.0	-302.0	-142.0
1370.0	-308.0	-139.0
1344.0	-324.0	-141.0
1322.0	-306.0	-137.0
1326.0	-324.0	-148.0
1304.0	-320.0	-143.0
1286.0	-310.0	-145.0
1290.0	-294.0	-140.0
1268.0	-302.0	-130.0
1270.0	-302.0	-113.0
1256.0	-300.0	-80.0
1240.0	-292.0	-87.0
1224.0	-282.0	-72.0
1224.0	-286.0	-100.0
1212.0	-270.0	-63.0
1212.0	-248.0	-49.0
1226.0	-248.0	-44.0
1228.0	-250.0	-37.0
1250.0	-254.0	-24.0
1276.0	-248.0	-54.0
1276.0	-228.0	-21.0
1284.0	-226.0	-39.0
1292.0	-238.0	-25.0
1300.0	-238.0	-39.0
1300.0	-250.0	-53.0
1296.0	-232.0	-66.0
1296.0	-250.0	-45.0
1300.0	-256.0	-51.0
1304.0	-268.0	-67.0
1276.0	-250.0	-49.0
1280.0	-266.0	-76.0
1286.0	-280.0	-64.0
1280.0	-270.0	-97.0
1266.0	-286.0	-91.0
1258.0	-294.0	-110.0
1258.0	-280.0	-128.0
1248.0	-290.0	-106.0
1238.0	-290.0	-113.0
1238.0	-290.0	-141.0
1218.0	-300.0	-98.0
1206.0	-308.0	-110.0
1222.0	-302.0	-109.0
1218.0	-298.0	-129.0
1200.0	-284.0	-112.0
1194.0	-286.0	-117.0
1184.0	-292.0	-99.0
1182.0	-280.0	-94.0
1174.0	-270.0	-70.0
1172.0	-272.0	-62.0
1154.0	-256.0	-50.0
1192.0	-252.0	-37.0
1182.0	-250.0	-30.0
1196.0	-218.0	0.0
1198.0	-228.0	2.0
1186.0	-224.0	-5.0
1192.0	-212.0	28.0
1220.0	-216.0	28.0
1212.0	-200.0	0.0
1238.0	-206.0	35.0
1238.0	-202.0	25.0
1232.0	-216.0	24.0
1248.0	-216.0	10.0
1250.0	-222.0	1.0
1256.0	-234.0	-47.0
1254.0	-234.0	-27.0
1256.0	-230.0	-20.0
1238.0	-246.0	-26.0
1246.0	-248.0	-50.0
1252.0	-252.0	-38.0
1250.0	-240.0	-59.0
1244.0	-254.0	-50.0
1244.0	-240.0	-67.0
1256.0	-248.0	-65.0
1246.0	-256.0	-57.0
1248.0	-252.0	-88.0
1234.0	-260.0	-49.0
1236.0	-254.0	-85.0
1248.0	-264.0	-89.0
1230.0	-268.0	-78.0
1234.0	-268.0	-89.0
1222.0	-248.0	-101.0
1210.0	-258.0	-85.0
1189.0	-262.0	-78.0
1175.0	-252.0	-81.0
1163.0	-244.0	-67.0
1134.0	-246.0	-65.0
1140.0	-248.0	-66.0
1149.0	-234.0	-39.0
1126.0	-208.0	-12.0
1118.0	-218.0	-21.0
1110.0	-202.0	-28.0
1116.0	-198.0	-16.0
1102.0	-190.0	0.0
1118.0	-198.0	-4.0
1116.0	-202.0	-7.0
1120.0	-198.0	-9.0
1118.0	-204.0	12.0
1128.0	-210.0	5.0
1138.0	-226.0	-37.0
1146.0	-224.0	-25.0
1136.0	-238.0	-48.0
1142.0	-246.0	-64.0
1152.0	-248.0	-70.0
1158.0	-258.0	-80.0
1170.0	-258.0	-111.0
1144.0	-272.0	-133.0
1152.0	-274.0	-97.0
1154.0	-280.0	-106.0
1142.0	-274.0	-118.0
1136.0	-270.0	-122.0
1148.0	-282.0	-131.0
1130.0	-286.0	-132.0
1134.0	-294.0	-153.0
1150.0	-276.0	-160.0
1131.0	-300.0	-156.0
1132.0	-298.0	-156.0
1130.0	-298.0	-130.0
1132.0	-304.0	-135.0
1144.0	-298.0	-145.0
1128.0	-308.0	-153.0
1121.0	-304.0	-142.0
1116.0	-306.0	-143.0
1132.0	-302.0	-146.0
1126.0	-288.0	-136.0
1112.0	-280.0	-136.0
1130.0	-268.0	-130.0
1130.0	-286.0	-108.0
1126.0	-294.0	-101.0
1126.0	-276.0	-96.0
1138.0	-270.0	-102.0
1138.0	-284.0	-109.0
1134.0	-276.0	-100.0
1136.0	-276.0	-96.0
1144.0	-264.0	-82.0
1170.0	-258.0	-80.0
1176.0	-270.0	-100.0
1190.0	-254.0	-76.0
1184.0	-282.0	-110.0
1214.0	-282.0	-84.0
1186.0	-278.0	-94.0
1180.0	-272.0	-104.0
1206.0	-286.0	-83.0
1210.0	-274.0	-82.0
1212.0	-290.0	-102.0
1200.0	-284.0	-111.0
1210.0	-292.0	-111.0
1198.0	-300.0	-127.0
1186.0	-290.0	-106.0
1190.0	-308.0	-125.0
1198.0	-320.0	-135.0
1196.0	-300.0	-119.0
1184.0	-306.0	-133.0
1180.0	-300.0	-136.0
1180.0	-300.0	-149.0
1180.0	-300.0	-145.0
1172.0	-292.0	-133.0
1166.0	-296.0	-131.0
1176.0	-294.0	-100.0
1168.0	-290.0	-131.0
1164.0	-284.0	-112.0
1152.0	-294.0	-128.0
1138.0	-288.0	-116.0
1118.0	-276.0	-108.0
1128.0	-272.0	-111.0
1114.0	-266.0	-113.0
1090.0	-276.0	-111.0
1090.0	-282.0	-94.0
1092.0	-258.0	-91.0
1076.0	-256.0	-109.0
1084.0	-260.0	-81.0
1092.0	-262.0	-94.0
1104.0	-272.0	-82.0
1114.0	-274.0	-111.0
1122.0	-268.0	-117.0
1120.0	-274.0	-107.0
1149.0	-278.0	-101.0
1154.0	-266.0	-91.0
1158.0	-284.0	-108.0
1168.0	-286.0	-119.0
1170.0	-284.0	-132.0
1172.0	-292.0	-104.0
1196.0	-296.0	-121.0
1186.0	-288.0	-126.0
1192.0	-304.0	-107.0
1194.0	-280.0	-157.0
1188.0	-286.0	-138.0
1192.0	-294.0	-125.0
1208.0	-286.0	-137.0
1192.0	-300.0	-123.0
1202.0	-288.0	-126.0
1202.0	-308.0	-143.0
1188.0	-298.0	-133.0
1182.0	-298.0	-145.0
1165.0	-290.0	-123.0
1177.0	-296.0	-135.0
1155.0	-302.0	-139.0
1144.0	-288.0	-132.0
1141.0	-278.0	-128.0
1130.0	-280.0	-121.0
1124.0	-268.0	-114.0
1113.0	-266.0	-118.0
1108.0	-286.0	-109.0
1085.0	-262.0	-127.0
1086.0	-252.0	-95.0
1081.0	-252.0	-85.0
1096.0	-258.0	-76.0
1100.0	-250.0	-54.0
1104.0	-256.0	-80.0
1106.0	-246.0	-61.0
1122.0	-248.0	-88.0
1134.0	-254.0	-70.0
1155.0	-262.0	-91.0
1171.0	-268.0	-104.0
1170.0	-250.0	-92.0
1186.0	-274.0	-78.0
1206.0	-278.0	-96.0
1180.0	-276.0	-95.0
1194.0	-288.0	-115.0
1202.0	-292.0	-109.0
1202.0	-280.0	-132.0
1202.0	-290.0	-108.0
1208.0	-284.0	-107.0
1200.0	-298.0	-124.0
1212.0	-312.0	-133.0
1202.0	-298.0	-131.0
1200.0	-290.0	-129.0
1220.0	-294.0	-115.0
1204.0	-286.0	-142.0
1212.0	-298.0	-142.0
1208.0	-294.0	-106.0
1206.0	-288.0	-123.0
1206.0	-302.0	-121.0
1182.0	-294.0	-124.0
1196.0	-280.0	-104.0
1176.0	-280.0	-92.0
1158.0	-276.0	-99.0
1138.0	-266.0	-119.0
1142.0	-272.0	-102.0
1138.0	-282.0	-88.0
1130.0	-268.0	-91.0
1134.0	-252.0	-99.0
1130.0	-250.0	-80.0
1119.0	-254.0	-65.0
1124.0	-254.0	-88.0
1118.0	-252.0	-86.0
1126.0	-260.0	-68.0
1148.0	-260.0	-74.0
1148.0	-248.0	-82.0
1166.0	-274.0	-74.0
1162.0	-262.0	-95.0
1172.0	-262.0	-100.0
1194.0	-278.0	-99.0
1188.0	-270.0	-104.0
1204.0	-288.0	-100.0
1202.0	-276.0	-114.0
1204.0	-288.0	-122.0
1200.0	-284.0	-140.0
1204.0	-292.0	-130.0
1222.0	-302.0	-126.0
1220.0	-302.0	-110.0
1230.0	-300.0	-142.0
1222.0	-296.0	-145.0
1230.0	-302.0	-147.0
1224.0	-302.0	-145.0
1218.0	-296.0	-148.0
1226.0	-288.0	-127.0
1220.0	-312.0	-133.0
1196.0	-294.0	-150.0
1214.0	-306.0	-134.0
1206.0	-284.0	-119.0
1194.0	-294.0	-135.0
1164.0	-294.0	-112.0
1154.0	-264.0	-108.0
1137.0	-266.0	-101.0
1138.0	-254.0	-91.0
1120.0	-234.0	-39.0
1110.0	-220.0	-29.0
1092.0	-202.0	-14.0
1102.0	-176.0	28.0
1089.0	-156.0	53.0
1073.0	-108.0	87.0
1084.0	-68.0	102.0
1079.0	-46.0	134.0
1104.0	21.0	162.0
1102.0	55.0	181.0
1118.0	107.0	197.0
1106.0	153.0	216.0
1112.0	185.0	214.0
1118.0	239.0	260.0
1114.0	285.0	270.0
1130.0	325.0	278.0
1136.0	379.0	272.0
1150.0	405.0	272.0
1186.0	439.0	259.0
1192.0	483.0	270.0
1224.0	509.0	247.0
1232.0	519.0	268.0
1252.0	567.0	229.0
1274.0	573.0	206.0
1276.0	593.0	228.0
1302.0	569.0	209.0
1294.0	587.0	209.0
1312.0	563.0	228.0
1296.0	561.0	223.0
1294.0	533.0	226.0
1292.0	509.0	241.0
1268.0	471.0	241.0
1262.0	441.0	241.0
1272.0	393.0	245.0
1236.0	357.0	272.0
1222.0	301.0	269.0
1226.0	245.0	262.0
1211.0	195.0	258.0
1192.0	147.0	221.0
1176.0	75.0	221.0
1176.0	35.0	184.0
1156.0	-36.0	162.0
1140.0	-102.0	134.0
1136.0	-148.0	80.0
1120.0	-198.0	2.0
1090.0	-250.0	-53.0
1082.0	-292.0	-139.0
1094.0	-326.0	-207.0
1074.0	-362.0	-289.0
1074.0	-384.0	-371.0
1062.0	-374.0	-414.0
1078.0	-380.0	-476.0
1072.0	-384.0	-524.0
1072.0	-368.0	-578.0
1074.0	-372.0	-584.0
1076.0	-364.0	-645.0
1070.0	-376.0	-660.0
1054.0	-368.0	-665.0
1066.0	-362.0	-665.0
1058.0	-368.0	-667.0
1058.0	-362.0	-652.0
1066.0	-366.0	-639.0
1068.0	-358.0	-616.0
1056.0	-368.0	-583.0
1054.0	-362.0	-561.0
1048.0	-372.0	-521.0
1071.0	-374.0	-496.0
1057.0	-384.0	-447.0
1054.0	-344.0	-373.0
1048.0	-336.0	-308.0
1059.0	-322.0	-256.0
1064.0	-282.0	-210.0
1069.0	-264.0	-112.0
1064.0	-212.0	-57.0
1056.0	-182.0	17.0
1056.0	-132.0	44.0
1062.0	-74.0	97.0
1068.0	-28.0	134.0
1072.0	27.0	162.0
1080.0	91.0	188.0
1086.0	123.0	207.0
1100.0	157.0	226.0
1106.0	201.0	243.0
1122.0	259.0	247.0
1130.0	305.0	268.0
1154.0	353.0	259.0
1190.0	403.0	280.0
1212.0	457.0	262.0
1252.0	487.0	257.0
1290.0	535.0	228.0
1288.0	585.0	216.0
1323.0	615.0	204.0
1332.0	649.0	183.0
1349.0	672.0	160.0
1356.0	707.0	141.0
1368.0	723.0	138.0
1386.0	735.0	119.0
1402.0	743.0	89.0
1424.0	751.0	113.0
1416.0	766.0	95.0
1420.0	765.0	100.0
1426.0	771.0	107.0
1420.0	747.0	106.0
1416.0	749.0	95.0
1414.0	741.0	109.0
1408.0	713.0	97.0
1404.0	703.0	138.0
1376.0	693.0	141.0
1390.0	665.0	160.0
1384.0	629.0	164.0
1384.0	609.0	193.0
1374.0	585.0	206.0
1357.0	559.0	194.0
1346.0	527.0	208.0
1330.0	483.0	238.0
1314.0	431.0	261.0
1282.0	395.0	262.0
1274.0	351.0	248.0
1236.0	323.0	273.0
1202.0	255.0	253.0
1150.0	219.0	242.0
1120.0	157.0	204.0
1082.0	105.0	209.0
1070.0	73.0	172.0
1022.0	35.0	170.0
1002.0	-14.0	145.0
955.0	-30.0	103.0
943.0	-54.0	59.0
912.0	-98.0	25.0
899.0	-118.0	12.0
889.0	-134.0	-26.0
887.0	-158.0	-41.0
891.0	-168.0	-76.0
867.0	-184.0	-118.0
872.0	-204.0	-113.0
870.0	-210.0	-160.0
854.0	-218.0	-182.0
847.0	-230.0	-206.0
835.0	-218.0	-189.0
811.0	-238.0	-226.0
807.0	-228.0	-245.0
789.0	-218.0	-277.0
777.0	-210.0	-306.0
781.0	-212.0	-299.0
763.0	-212.0	-309.0
745.0	-206.0	-326.0
741.0	-204.0	-332.0
737.0	-198.0	-335.0
717.0	-190.0	-327.0
713.0	-196.0	-347.0
709.0	-210.0	-355.0
709.0	-192.0	-400.0
705.0	-188.0	-419.0
695.0	-186.0	-425.0
691.0	-188.0	-446.0
691.0	-178.0	-458.0
683.0	-180.0	-450.0
683.0	-176.0	-467.0
677.0	-172.0	-472.0
691.0	-178.0	-500.0
677.0	-164.0	-501.0
689.0	-170.0	-495.0
657.0	-164.0	-522.0
669.0	-160.0	-540.0
665.0	-158.0	-579.0
655.0	-162.0	-605.0
671.0	-150.0	-610.0
663.0	-152.0	-644.0
663.0	-146.0	-649.0
677.0	-150.0	-674.0
665.0	-154.0	-702.0
671.0	-144.0	-697.0
681.0	-144.0	-711.0
691.0	-158.0	-731.0
683.0	-164.0	-722.0
699.0	-154.0	-714.0
711.0	-164.0	-715.0
703.0	-180.0	-688.0
711.0	-170.0	-720.0
711.0	-176.0	-714.0
707.0	-176.0	-704.0
725.0	-192.0	-705.0
743.0	-216.0	-710.0
749.0	-216.0	-695.0
765.0	-228.0	-686.0
777.0	-226.0	-681.0
789.0	-252.0	-653.0
795.0	-250.0	-649.0
791.0	-260.0	-665.0
817.0	-248.0	-620.0
825.0	-270.0	-617.0
827.0	-286.0	-633.0
847.0	-294.0	-636.0
853.0	-284.0	-634.0
857.0	-310.0	-613.0
890.0	-310.0	-621.0
889.0	-312.0	-645.0
892.0	-330.0	-631.0
926.0	-316.0	-629.0
936.0	-352.0	-631.0
939.0	-346.0	-604.0
956.0	-356.0	-635.0
955.0	-328.0	-617.0
989.0	-360.0	-633.0
983.0	-364.0	-644.0
990.0	-350.0	-656.0
990.0	-360.0	-639.0
1016.0	-374.0	-672.0
1017.0	-364.0	-687.0
1026.0	-358.0	-678.0
1033.0	-358.0	-703.0
1050.0	-348.0	-735.0
1056.0	-340.0	-745.0
1049.0	-348.0	-784.0
1087.0	-328.0	-808.0
1070.0	-324.0	-840.0
1068.0	-308.0	-860.0
1082.0	-296.0	-891.0
1092.0	-302.0	-894.0
1099.0	-292.0	-906.0
1112.0	-292.0	-881.0
1122.0	-278.0	-923.0
1147.0	-288.0	-903.0
1145.0	-290.0	-884.0
1176.0	-308.0	-903.0
1187.0	-302.0	-899.0
1208.0	-312.0	-889.0
1210.0	-308.0	-889.0
1222.0	-314.0	-874.0
1258.0	-320.0	-854.0
1266.0	-322.0	-851.0
1296.0	-318.0	-837.0
1324.0	-322.0	-837.0
1332.0	-318.0	-837.0
1338.0	-304.0	-838.0
1360.0	-326.0	-835.0
1366.0	-306.0	-837.0
1374.0	-308.0	-849.0
1382.0	-314.0	-840.0
1392.0	-312.0	-860.0
1388.0	-312.0	-848.0
1370.0	-306.0	-848.0
1374.0	-284.0	-879.0
1380.0	-292.0	-866.0
1358.0	-278.0	-884.0
1340.0	-282.0	-897.0
1330.0	-268.0	-924.0
1318.0	-278.0	-938.0
1316.0	-268.0	-948.0
1308.0	-248.0	-964.0
1280.0	-230.0	-975.0
1288.0	-224.0	-982.0
1282.0	-228.0	-1016.0
1274.0	-214.0	-1038.0
1268.0	-216.0	-1035.0
1246.0	-196.0	-1050.0
1250.0	-180.0	-1056.0
1242.0	-166.0	-1064.0
1246.0	-176.0	-1075.0
1258.0	-160.0	-1109.0
1232.0	-146.0	-1077.0
1238.0	-138.0	-1102.0
1248.0	-140.0	-1098.0
1236.0	-138.0	-1111.0
1260.0	-138.0	-1126.0
1256.0	-128.0	-1091.0
1260.0	-124.0	-1106.0
1264.0	-136.0	-1115.0
1262.0	-134.0	-1118.0
1288.0	-132.0	-1118.0
1300.0	-138.0	-1101.0
1296.0	-144.0	-1108.0
1320.0	-144.0	-1090.0
1314.0	-148.0	-1105.0
1320.0	-160.0	-1074.0
1332.0	-146.0	-1080.0
1336.0	-150.0	-1089.0
1340.0	-156.0	-1093.0
1346.0	-172.0	-1064.0
1358.0	-174.0	-1050.0
1358.0	-168.0	-1032.0
1376.0	-178.0	-1020.0
1378.0	-214.0	-1000.0
1396.0	-198.0	-1014.0
1394.0	-190.0	-1024.0
1402.0	-202.0	-1004.0
1420.0	-192.0	-995.0
1432.0	-198.0	-1030.0
1432.0	-180.0	-1030.0
1456.0	-182.0	-1041.0
1456.0	-174.0	-1006.0
1474.0	-162.0	-1048.0
1468.0	-154.0	-1027.0
1488.0	-146.0	-1043.0
1488.0	-130.0	-1055.0
1494.0	-122.0	-1027.0
1498.0	-122.0	-1079.0
1518.0	-118.0	-1065.0
1518.0	-88.0	-1063.0
1542.0	-96.0	-1044.0
1518.0	-98.0	-1076.0
1546.0	-66.0	-1056.0
1545.0	-64.0	-1042.0
1558.0	-72.0	-1066.0
1570.0	-58.0	-1065.0
1562.0	-56.0	-1071.0
1568.0	-50.0	-1039.0
1570.0	-54.0	-1077.0
1570.0	-46.0	-1059.0
1582.0	-62.0	-1071.0
1594.0	-56.0	-1076.0
1604.0	-60.0	-1043.0
1588.0	-50.0	-1068.0
1580.0	-52.0	-1052.0
1586.0	-26.0	-1060.0
1592.0	-22.0	-1069.0
1614.0	13.0	-1080.0
1622.0	19.0	-1090.0
1626.0	17.0	-1052.0
1634.0	33.0	-1068.0
1656.0	41.0	-1064.0
1656.0	43.0	-1058.0
1666.0	31.0	-1062.0
1676.0	41.0	-1049.0
1680.0	57.0	-1020.0
1682.0	51.0	-1055.0
1682.0	47.0	-1026.0
1676.0	17.0	-1017.0
1666.0	21.0	-996.0
1668.0	-8.0	-1006.0
1672.0	-38.0	-990.0
1672.0	-52.0	-970.0
1698.0	-64.0	-963.0
1694.0	-68.0	-913.0
1711.0	-76.0	-906.0
1731.0	-80.0	-886.0
1744.0	-60.0	-872.0
1747.0	-52.0	-836.0
1777.0	-52.0	-829.0
1797.0	-48.0	-771.0
1812.0	-40.0	-761.0
1832.0	-26.0	-733.0
1856.0	-38.0	-680.0
1857.0	-16.0	-661.0
1873.0	-30.0	-616.0
1884.0	7.0	-582.0
1887.0	25.0	-553.0
1879.0	31.0	-492.0
1899.0	41.0	-467.0
1897.0	59.0	-419.0
1891.0	69.0	-400.0
1905.0	101.0	-371.0
1907.0	109.0	-350.0
1915.0	121.0	-348.0
1905.0	153.0	-341.0
1911.0	179.0	-337.0
1911.0	187.0	-338.0
1909.0	213.0	-329.0
1924.0	225.0	-318.0
1924.0	239.0	-337.0
1920.0	269.0	-341.0
1913.0	255.0	-357.0
1920.0	269.0	-342.0
1917.0	293.0	-346.0
1907.0	281.0	-344.0
1917.0	307.0	-353.0
1907.0	311.0	-340.0
1908.0	319.0	-350.0
1924.0	329.0	-345.0
1906.0	329.0	-343.0
1904.0	361.0	-352.0
1908.0	351.0	-343.0
1926.0	359.0	-367.0
1902.0	377.0	-384.0
1908.0	401.0	-385.0
1898.0	421.0	-384.0
1882.0	447.0	-377.0
1881.0	469.0	-389.0
1880.0	471.0	-382.0
1895.0	503.0	-399.0
1884.0	525.0	-391.0
1889.0	517.0	-446.0
1879.0	545.0	-439.0
1872.0	559.0	-443.0
1872.0	565.0	-440.0
1856.0	579.0	-475.0
1849.0	583.0	-496.0
1851.0	597.0	-509.0
1859.0	595.0	-519.0
1837.0	591.0	-543.0
1845.0	619.0	-562.0
1851.0	613.0	-539.0
